NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionRespawnHandlerModule::RequestPlacePlayerAtTempSafePosition                        |          1 |           0.0040 |           0.0040
ExpansionRespawnHandlerModule::SelectSpawn                                                 |          1 |           1.3049 |           1.3049
ExpansionSettings::GameInit                                                                |          2 |          76.8695 |          38.4347
ExpansionSettings::Init                                                                    |          2 |           0.0272 |           0.0136
ExpansionSettings::Receive                                                                 |         23 |          67.2440 |           2.9236
ExpansionSettings::Unload                                                                  |          1 |           0.4019 |           0.4019
ExpansionTractor::EEInit                                                                   |          4 |           0.0607 |           0.0151
ExpansionUh1h::EEInit                                                                      |         26 |           0.4138 |           0.0159
ExpansionUtilityBoat::EEInit                                                               |          1 |           0.0148 |           0.0148
ExpansionVodnik::EEInit                                                                    |          3 |           0.2411 |           0.0803
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0110 |           0.0110
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.5023 |           0.5023
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |           0.0044 |           0.0044
ExpansionWorldObjectsModule::OnRPC                                                         |          1 |           0.0048 |           0.0048
ExpansionWorldObjectsModule::RPC_RemoveObjects                                             |          1 |           0.0031 |           0.0031
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0724 |           0.0724
ExpansionZodiacBoat::EEInit                                                                |          1 |           0.0137 |           0.0137
Expansion_Landrover::EEInit                                                                |          9 |           0.1405 |           0.0156
Hatchback_02::EEInit                                                                       |         14 |           0.3548 |           0.0253
Hatchback_02_Black::EEInit                                                                 |          4 |           0.0680 |           0.0170
Hatchback_02_Blue::EEInit                                                                  |          5 |           0.0826 |           0.0165
Land_Lighthouse::Land_Lighthouse                                                           |         11 |           0.1522 |           0.0138
Land_Lighthouse::OnEnable                                                                  |          9 |           1.7233 |           0.1914
Land_Lighthouse::OnSettingsUpdated                                                         |          9 |           5.0879 |           0.5653
Land_Lighthouse::~Land_Lighthouse                                                          |          8 |           0.0648 |           0.0081
MissionGameplay::CreateScriptedMenu                                                        |          9 |         285.2360 |          31.6929
MissionGameplay::InitExpansionChat                                                         |          1 |           0.5438 |           0.5438
MissionGameplay::InitExpansionQuestHud                                                     |          1 |           1.0569 |           1.0569
MissionGameplay::SwitchChatChannelToDirect                                                 |          1 |           0.0059 |           0.0059
MissionMainMenu::CreateScriptedMenu                                                        |          1 |           0.0131 |           0.0131
OffroadHatchback::EEInit                                                                   |          6 |           0.1061 |           0.0176
OffroadHatchback_Blue::EEInit                                                              |          1 |           0.0136 |           0.0136
OffroadHatchback_White::EEInit                                                             |          1 |           0.0353 |           0.0353
Offroad_02::EEInit                                                                         |          3 |           0.0507 |           0.0169
Sedan_02::EEInit                                                                           |         13 |           0.2284 |           0.0175
Sedan_02_Grey::EEInit                                                                      |          3 |           0.0558 |           0.0186
Sedan_02_Red::EEInit                                                                       |          4 |           0.0727 |           0.0181
SurvivorBase::OnPlayerLoaded                                                               |          2 |           1.1825 |           0.5912
Truck_01_Covered::EEInit                                                                   |          7 |           0.1221 |           0.0174
Truck_01_Covered_Blue::EEInit                                                              |          3 |           0.0528 |           0.0176
Truck_01_Covered_Orange::EEInit                                                            |          2 |           0.0331 |           0.0165
eAI_SurvivorM_Manua::OnPlayerLoaded                                                        |          1 |           0.5992 |           0.5992
eAI_SurvivorM_Taiki::OnPlayerLoaded                                                        |          1 |           0.7368 |           0.7368
