NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionQuestModule::OnClientDisconnect                                                   |          1 |           4.3034 |           4.3034
ExpansionQuestModule::OnInit                                                               |          1 |           0.0152 |           0.0152
ExpansionQuestModule::OnInvokeConnect                                                      |          2 |           0.1220 |           0.0610
ExpansionQuestModule::OnMissionFinish                                                      |          1 |           0.0245 |           0.0245
ExpansionQuestModule::OnMissionLoaded                                                      |          1 |         125.8240 |         125.8240
ExpansionQuestModule::OnMissionStart                                                       |          1 |          82.5598 |          82.5598
ExpansionQuestModule::ProcessUpdateAndSync                                                 |          2 |           1.3760 |           0.6880
ExpansionQuestModule::RemoveClientMarkers                                                  |          2 |           0.0357 |           0.0178
ExpansionQuestModule::SendClientQuestData                                                  |          2 |           7.4241 |           3.7120
ExpansionQuestModule::ServerModuleInit                                                     |          1 |          81.1792 |          81.1792
ExpansionQuestModule::UpdateQuestForQuestPlayers                                           |          2 |           1.7394 |           0.8697
ExpansionQuestModule::UpdateQuestObjectiveData                                             |          2 |           0.8307 |           0.4153
ExpansionQuestNPCAIDenis::OnPlayerLoaded                                                   |          1 |           0.8974 |           0.8974
ExpansionQuestNPCAIElias::OnPlayerLoaded                                                   |          1 |           0.6887 |           0.6887
ExpansionQuestObjectiveActionEvent::AssignObjectiveOnClasses                               |          1 |           0.1962 |           0.1962
ExpansionQuestObjectiveActionEvent::CanComplete                                            |          1 |           0.1011 |           0.1011
ExpansionQuestObjectiveActionEvent::DeassignObjectiveOnClasses                             |          2 |           0.4001 |           0.2000
ExpansionQuestObjectiveActionEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0021 |           0.0021
ExpansionQuestObjectiveActionEvent::OnContinue                                             |          1 |           0.5720 |           0.5720
ExpansionQuestObjectiveActionEvent::OnObjectiveActionExecuted                              |         55 |           0.4290 |           0.0078
ExpansionQuestObjectiveActionEvent::RemoveObjectiveMarkers                                 |          1 |           0.2169 |           0.2169
ExpansionQuestObjectiveActionEvent::SetActionState                                         |          1 |           0.0317 |           0.0317
ExpansionQuestObjectiveActionEvent::SetExecutionCount                                      |          1 |           0.0304 |           0.0304
ExpansionQuestObjectiveData::OnRecieve                                                     |          4 |           0.0288 |           0.0072
ExpansionQuestObjectiveData::OnSend                                                        |         16 |           1.5980 |           0.0998
ExpansionQuestObjectiveTargetEvent::AssignObjectiveOnClasses                               |          1 |           0.1974 |           0.1974
ExpansionQuestObjectiveTargetEvent::CanComplete                                            |          1 |           0.0951 |           0.0951
ExpansionQuestObjectiveTargetEvent::DeassignObjectiveOnClasses                             |          2 |           0.4667 |           0.2333
ExpansionQuestObjectiveTargetEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0029 |           0.0029
ExpansionQuestObjectiveTargetEvent::RemoveObjectiveMarkers                                 |          1 |           0.2486 |           0.2486
ExpansionQuestObjectiveTargetEvent::SetCount                                               |          1 |           0.0361 |           0.0361
ExpansionQuestPersistentData::GetQuestObjectiveByQuestIDAndIndex                           |          2 |           0.0200 |           0.0100
ExpansionQuestPersistentData::OnRead                                                       |          1 |           1.1125 |           1.1125
ExpansionQuestPersistentData::OnWrite                                                      |          4 |           9.5111 |           2.3777
ExpansionQuestPersistentData::Save                                                         |          2 |           9.0786 |           4.5393
ExpansionQuestPersistentQuestData::OnRead                                                  |          4 |           0.6057 |           0.1514
ExpansionQuestPersistentQuestData::OnWrite                                                 |         16 |           6.6867 |           0.4179
ExpansionQuestPersistentServerData::Save                                                   |          1 |           0.5284 |           0.5284
ExpansionQuestSettings::OnLoad                                                             |          1 |           1.1722 |           1.1722
ExpansionRespawnHandlerModule::CheckResumeSpawnSelection                                   |          1 |           0.0097 |           0.0097
ExpansionRespawnHandlerModule::Load                                                        |          1 |           0.4030 |           0.4030
ExpansionRespawnHandlerModule::OnInit                                                      |          1 |           0.0213 |           0.0213
ExpansionRespawnHandlerModule::OnInvokeConnect                                             |          2 |           0.0177 |           0.0088
ExpansionRespawnHandlerModule::OnMissionFinish                                             |          1 |           6.0322 |           6.0322
ExpansionRespawnHandlerModule::OnMissionStart                                              |          1 |           0.9009 |           0.9009
ExpansionRespawnHandlerModule::Save                                                        |          2 |           6.7226 |           3.3613
ExpansionRespawnHandlerModule::StartSpawnSelection                                         |          1 |           1.4420 |           1.4420
ExpansionSettings::Init                                                                    |          1 |           0.0181 |           0.0181
ExpansionSettings::ServerInit                                                              |          1 |         497.6710 |         497.6710
ExpansionUh1h::EEInit                                                                      |          2 |           0.1504 |           0.0752
ExpansionUh1h::Expansion_EngineStart#1323399                                               |          1 |           0.0520 |           0.0520
ExpansionVodnik::EEInit                                                                    |          1 |           0.0547 |           0.0547
ExpansionWorldObjectsModule::LoadObjectsFile                                               |          1 |           2.5848 |           2.5848
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0111 |           0.0111
ExpansionWorldObjectsModule::OnInvokeConnect                                               |          2 |           0.0081 |           0.0040
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.1754 |           0.1754
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |        5418.7300 |        5418.7300
ExpansionWorldObjectsModule::OnRPC                                                         |          1 |           0.0060 |           0.0060
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0051 |           0.0051
ExpansionWorldObjectsModule::WriteRemovedObjects                                           |          2 |           0.0124 |           0.0062
Expansion_Landrover::EEInit                                                                |          1 |           0.0402 |           0.0402
Expansion_Master_FSM_0::Update                                                             |     349576 |       31927.3000 |           0.0913
Hatchback_02::EEInit                                                                       |          1 |           0.0366 |           0.0366
Hatchback_02::Expansion_EngineStart#1323399                                                |          4 |           0.5549 |           0.1387
Sedan_02_Grey::EEInit                                                                      |          1 |           0.0320 |           0.0320
Sedan_02_Grey::Expansion_EngineStart#1323399                                               |          1 |           0.1082 |           0.1082
SurvivorBase::OnPlayerLoaded                                                               |          2 |           1.0594 |           0.5297
ZombieBase::AssignQuestObjective                                                           |          1 |           0.0040 |           0.0040
ZombieBase::DeassignQuestObjective                                                         |          2 |           0.0137 |           0.0068
eAIBase::UpdateTargets                                                                     |     349594 |        5144.0800 |           0.0147
eAIBase::eAI_PrioritizeTargets                                                             |      71574 |         158.8460 |           0.0022
eAIBase::eAI_SetAccuracy                                                                   |          6 |           0.0867 |           0.0144
eAIBase::eAI_SetDamageMultiplier                                                           |          3 |           0.0453 |           0.0151
eAIBase::eAI_SetThreatDistanceLimit                                                        |          6 |           0.0511 |           0.0085
eAICommandMove::PreAnimUpdate                                                              |     233090 |        6705.7100 |           0.0287
