NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionQuestPersistentData::OnRead                                                       |          2 |           4.2083 |           2.1041
ExpansionQuestPersistentQuestData::OnRead                                                  |          8 |           1.9559 |           0.2444
ExpansionRespawnHandlerModule::Exec_CloseSpawnMenu                                         |          2 |           1.2171 |           0.6085
ExpansionRespawnHandlerModule::Exec_ShowSpawnMenu                                          |          2 |         231.0960 |         115.5480
ExpansionRespawnHandlerModule::OnInit                                                      |          1 |           0.0629 |           0.0629
ExpansionRespawnHandlerModule::OnMissionFinish                                             |          1 |           0.0461 |           0.0461
ExpansionRespawnHandlerModule::OnMissionStart                                              |          1 |           0.0048 |           0.0048
ExpansionRespawnHandlerModule::OnRPC                                                       |          4 |           0.7645 |           0.1911
ExpansionRespawnHandlerModule::ProcessCooldown                                             |          2 |           0.0202 |           0.0101
ExpansionRespawnHandlerModule::RPC_CloseSpawnMenu                                          |          2 |           0.0170 |           0.0085
ExpansionRespawnHandlerModule::RPC_ShowSpawnMenu                                           |          2 |           0.0396 |           0.0198
ExpansionRespawnHandlerModule::RequestPlacePlayerAtTempSafePosition                        |          2 |           0.0091 |           0.0045
ExpansionRespawnHandlerModule::SelectSpawn                                                 |          2 |           0.4688 |           0.2344
ExpansionSettings::GameInit                                                                |          1 |         149.4330 |         149.4330
ExpansionSettings::Init                                                                    |          1 |           0.0472 |           0.0472
ExpansionSettings::Receive                                                                 |         46 |         106.5720 |           2.3167
ExpansionUh1h::EEInit                                                                      |         11 |           0.1922 |           0.0174
ExpansionUtilityBoat::EEInit                                                               |          5 |           0.0804 |           0.0160
ExpansionVodnik::EEInit                                                                    |          2 |           0.0337 |           0.0168
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0137 |           0.0137
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.3256 |           0.3256
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |           0.0039 |           0.0039
ExpansionWorldObjectsModule::OnRPC                                                         |          1 |           0.0074 |           0.0074
ExpansionWorldObjectsModule::RPC_RemoveObjects                                             |          2 |           0.0093 |           0.0046
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0623 |           0.0623
ExpansionZodiacBoat::EEInit                                                                |          2 |           0.0343 |           0.0171
Land_Lighthouse::Land_Lighthouse                                                           |          8 |           0.1052 |           0.0131
Land_Lighthouse::OnEnable                                                                  |         11 |           1.1023 |           0.1002
Land_Lighthouse::OnSettingsUpdated                                                         |         11 |           6.1971 |           0.5633
Land_Lighthouse::~Land_Lighthouse                                                          |          5 |           0.0435 |           0.0087
MissionGameplay::CreateScriptedMenu                                                        |          8 |          82.4419 |          10.3052
MissionGameplay::InitExpansionChat                                                         |          1 |           0.6087 |           0.6087
MissionGameplay::InitExpansionQuestHud                                                     |          1 |           0.9815 |           0.9815
MissionGameplay::SwitchChatChannelToDirect                                                 |          1 |           0.0070 |           0.0070
SurvivorBase::OnPlayerLoaded                                                               |          6 |           9.3118 |           1.5519
