NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionQuestModule::OnMissionFinish                                                      |          1 |           0.0219 |           0.0219
ExpansionQuestModule::OnMissionLoaded                                                      |          1 |         121.5210 |         121.5210
ExpansionQuestModule::OnMissionStart                                                       |          1 |         358.5470 |         358.5470
ExpansionQuestModule::ProcessUpdateAndSync                                                 |          2 |           1.3724 |           0.6862
ExpansionQuestModule::RemoveClientMarkers                                                  |          2 |           0.0297 |           0.0148
ExpansionQuestModule::SendClientQuestData                                                  |          1 |           4.5685 |           4.5685
ExpansionQuestModule::ServerModuleInit                                                     |          1 |         352.0600 |         352.0600
ExpansionQuestModule::UpdateQuestForQuestPlayers                                           |          2 |           1.8537 |           0.9268
ExpansionQuestModule::UpdateQuestObjectiveData                                             |          2 |           0.8554 |           0.4277
ExpansionQuestNPCAIDenis::OnPlayerLoaded                                                   |          1 |           0.8920 |           0.8920
ExpansionQuestNPCAIElias::OnPlayerLoaded                                                   |          1 |           0.9936 |           0.9936
ExpansionQuestObjectiveActionEvent::AssignObjectiveOnClasses                               |          1 |           0.2030 |           0.2030
ExpansionQuestObjectiveActionEvent::CanComplete                                            |          1 |           0.1271 |           0.1271
ExpansionQuestObjectiveActionEvent::DeassignObjectiveOnClasses                             |          2 |           0.5294 |           0.2647
ExpansionQuestObjectiveActionEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0023 |           0.0023
ExpansionQuestObjectiveActionEvent::OnContinue                                             |          1 |           0.5524 |           0.5524
ExpansionQuestObjectiveActionEvent::OnObjectiveActionExecuted                              |         54 |           0.4485 |           0.0083
ExpansionQuestObjectiveActionEvent::RemoveObjectiveMarkers                                 |          1 |           0.2116 |           0.2116
ExpansionQuestObjectiveActionEvent::SetActionState                                         |          1 |           0.0328 |           0.0328
ExpansionQuestObjectiveActionEvent::SetExecutionCount                                      |          1 |           0.0593 |           0.0593
ExpansionQuestObjectiveData::OnRecieve                                                     |          4 |           0.0281 |           0.0070
ExpansionQuestObjectiveData::OnSend                                                        |          8 |           0.6900 |           0.0862
ExpansionQuestObjectiveTargetEvent::AssignObjectiveOnClasses                               |          1 |           0.1836 |           0.1836
ExpansionQuestObjectiveTargetEvent::CanComplete                                            |          1 |           0.0940 |           0.0940
ExpansionQuestObjectiveTargetEvent::DeassignObjectiveOnClasses                             |          2 |           0.4447 |           0.2223
ExpansionQuestObjectiveTargetEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0025 |           0.0025
ExpansionQuestObjectiveTargetEvent::RemoveObjectiveMarkers                                 |          1 |           0.2457 |           0.2457
ExpansionQuestObjectiveTargetEvent::SetCount                                               |          1 |           0.0366 |           0.0366
ExpansionQuestPersistentData::GetQuestObjectiveByQuestIDAndIndex                           |          2 |           0.0191 |           0.0095
ExpansionQuestPersistentData::OnRead                                                       |          1 |           1.1142 |           1.1142
ExpansionQuestPersistentData::OnWrite                                                      |          2 |           3.6808 |           1.8404
ExpansionQuestPersistentData::Save                                                         |          1 |           3.4748 |           3.4748
ExpansionQuestPersistentQuestData::OnRead                                                  |          4 |           0.6103 |           0.1525
ExpansionQuestPersistentQuestData::OnWrite                                                 |          8 |           2.3816 |           0.2977
ExpansionQuestPersistentServerData::Save                                                   |          1 |           0.4863 |           0.4863
ExpansionQuestSettings::OnLoad                                                             |          1 |           6.9369 |           6.9369
ExpansionRespawnHandlerModule::CheckResumeSpawnSelection                                   |          1 |           0.0106 |           0.0106
ExpansionRespawnHandlerModule::Load                                                        |          1 |           0.2055 |           0.2055
ExpansionRespawnHandlerModule::OnInit                                                      |          1 |           0.0189 |           0.0189
ExpansionRespawnHandlerModule::OnInvokeConnect                                             |          1 |           0.0063 |           0.0063
ExpansionRespawnHandlerModule::OnMissionFinish                                             |          1 |           2.9049 |           2.9049
ExpansionRespawnHandlerModule::OnMissionStart                                              |          1 |           1.0654 |           1.0654
ExpansionRespawnHandlerModule::Save                                                        |          1 |           2.4230 |           2.4230
ExpansionSettings::Init                                                                    |          1 |           0.0199 |           0.0199
ExpansionSettings::ServerInit                                                              |          1 |        1189.4300 |        1189.4300
ExpansionVodnik::EEInit                                                                    |          1 |           0.0482 |           0.0482
ExpansionWorldObjectsModule::LoadObjectsFile                                               |          1 |           8.5475 |           8.5475
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0110 |           0.0110
ExpansionWorldObjectsModule::OnInvokeConnect                                               |          1 |           0.0036 |           0.0036
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.1883 |           0.1883
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |        5800.2200 |        5800.2200
ExpansionWorldObjectsModule::OnRPC                                                         |          1 |           0.0065 |           0.0065
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0106 |           0.0106
ExpansionWorldObjectsModule::WriteRemovedObjects                                           |          1 |           0.0047 |           0.0047
Expansion_Landrover::EEInit                                                                |          1 |           0.0317 |           0.0317
Expansion_Master_FSM_0::Update                                                             |     386944 |       38675.5000 |           0.0999
Hatchback_02_Blue::EEInit                                                                  |          1 |           0.0326 |           0.0326
Hatchback_02_Blue::Expansion_EngineStart#1322819                                           |          1 |           0.1162 |           0.1162
KamazEmpty::EEInit                                                                         |          1 |           0.0295 |           0.0295
KamazFuel::EEInit                                                                          |          3 |           0.1341 |           0.0447
KamazFuel::Expansion_EngineStart#1322819                                                   |          2 |           0.2291 |           0.1145
SurvivorBase::OnPlayerLoaded                                                               |          1 |           0.5196 |           0.5196
ZombieBase::AssignQuestObjective                                                           |          1 |           0.0038 |           0.0038
ZombieBase::DeassignQuestObjective                                                         |          2 |           0.0106 |           0.0053
eAIBase::UpdateTargets                                                                     |     386962 |        6177.1500 |           0.0159
eAIBase::eAI_PrioritizeTargets                                                             |      79120 |         193.2050 |           0.0024
eAIBase::eAI_SetAccuracy                                                                   |          6 |           0.1029 |           0.0171
eAIBase::eAI_SetDamageMultiplier                                                           |          3 |           0.0229 |           0.0076
eAIBase::eAI_SetThreatDistanceLimit                                                        |          6 |           0.0395 |           0.0065
eAICommandMove::PreAnimUpdate                                                              |     257994 |        8122.5600 |           0.0314
