NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionQuestObjectiveActionEvent::DeassignObjectiveOnClasses                             |          2 |           0.4413 |           0.2206
ExpansionQuestObjectiveActionEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0022 |           0.0022
ExpansionQuestObjectiveActionEvent::OnContinue                                             |          1 |           0.5958 |           0.5958
ExpansionQuestObjectiveActionEvent::RemoveObjectiveMarkers                                 |          1 |           0.2332 |           0.2332
ExpansionQuestObjectiveActionEvent::SetActionState                                         |          1 |           0.0316 |           0.0316
ExpansionQuestObjectiveActionEvent::SetExecutionCount                                      |          1 |           0.0302 |           0.0302
ExpansionQuestObjectiveData::OnRecieve                                                     |         20 |           0.1420 |           0.0071
ExpansionQuestObjectiveData::OnSend                                                        |          8 |           1.6673 |           0.2084
ExpansionQuestObjectiveTargetEvent::AssignObjectiveOnClasses                               |          1 |           0.1922 |           0.1922
ExpansionQuestObjectiveTargetEvent::CanComplete                                            |          1 |           0.0894 |           0.0894
ExpansionQuestObjectiveTargetEvent::DeassignObjectiveOnClasses                             |          2 |           0.4512 |           0.2256
ExpansionQuestObjectiveTargetEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0028 |           0.0028
ExpansionQuestObjectiveTargetEvent::RemoveObjectiveMarkers                                 |          1 |           0.4898 |           0.4898
ExpansionQuestObjectiveTargetEvent::SetCount                                               |          1 |           0.0327 |           0.0327
ExpansionQuestPersistentData::GetQuestObjectiveByQuestIDAndIndex                           |          2 |           0.0156 |           0.0078
ExpansionQuestPersistentData::OnRead                                                       |          5 |           7.7190 |           1.5438
ExpansionQuestPersistentData::OnWrite                                                      |          2 |           5.5729 |           2.7864
ExpansionQuestPersistentData::Save                                                         |          1 |           5.4433 |           5.4433
ExpansionQuestPersistentQuestData::OnRead                                                  |         20 |           4.0010 |           0.2000
ExpansionQuestPersistentQuestData::OnWrite                                                 |          8 |           4.0038 |           0.5004
ExpansionQuestPersistentServerData::Save                                                   |          1 |           0.6040 |           0.6040
ExpansionQuestSettings::OnLoad                                                             |          1 |           1.0693 |           1.0693
ExpansionRespawnHandlerModule::CheckResumeSpawnSelection                                   |          1 |           0.0072 |           0.0072
ExpansionRespawnHandlerModule::Load                                                        |          1 |           0.3887 |           0.3887
ExpansionRespawnHandlerModule::OnInit                                                      |          1 |           0.0167 |           0.0167
ExpansionRespawnHandlerModule::OnInvokeConnect                                             |          1 |           0.0063 |           0.0063
ExpansionRespawnHandlerModule::OnMissionFinish                                             |          1 |           0.9024 |           0.9024
ExpansionRespawnHandlerModule::OnMissionStart                                              |          1 |           1.0493 |           1.0493
ExpansionRespawnHandlerModule::Save                                                        |          1 |           0.7110 |           0.7110
ExpansionSettings::Init                                                                    |          1 |           0.0205 |           0.0205
ExpansionSettings::ServerInit                                                              |          1 |         361.6560 |         361.6560
ExpansionWorldObjectsModule::LoadObjectsFile                                               |          1 |           2.3547 |           2.3547
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0123 |           0.0123
ExpansionWorldObjectsModule::OnInvokeConnect                                               |          1 |           0.0050 |           0.0050
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.1775 |           0.1775
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |        5288.4800 |        5288.4800
ExpansionWorldObjectsModule::OnRPC                                                         |          1 |           0.0050 |           0.0050
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0050 |           0.0050
ExpansionWorldObjectsModule::WriteRemovedObjects                                           |          1 |           0.0047 |           0.0047
Expansion_Master_FSM_0::Update                                                             |      28938 |        2583.5200 |           0.0892
SurvivorBase::OnPlayerLoaded                                                               |          1 |           0.4517 |           0.4517
ZombieBase::AssignQuestObjective                                                           |          1 |           0.0036 |           0.0036
ZombieBase::DeassignQuestObjective                                                         |          2 |           0.0070 |           0.0035
eAIBase::UpdateTargets                                                                     |      28956 |         418.9050 |           0.0144
eAIBase::eAI_PrioritizeTargets                                                             |       5932 |          22.4821 |           0.0037
eAIBase::eAI_SetAccuracy                                                                   |          6 |           0.0858 |           0.0143
eAIBase::eAI_SetDamageMultiplier                                                           |          3 |           0.0239 |           0.0079
eAIBase::eAI_SetThreatDistanceLimit                                                        |          6 |           0.1157 |           0.0192
eAICommandMove::PreAnimUpdate                                                              |      19324 |         574.3040 |           0.0297
