NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionQuest::OnQuestContinue                                                            |          2 |          10.3020 |           5.1510
ExpansionQuest::QuestCompletionCheck                                                       |          2 |           0.8208 |           0.4104
ExpansionQuest::RemoveQuestMarkers                                                         |          2 |           0.0099 |           0.0049
ExpansionQuest::SetCurrentObjectiveIndex                                                   |          2 |           0.0725 |           0.0362
ExpansionQuest::SetPlayerUID                                                               |          2 |           0.0989 |           0.0494
ExpansionQuest::SetQuestState                                                              |          2 |           0.0822 |           0.0411
ExpansionQuest::UpdateQuest                                                                |          2 |           2.5085 |           1.2542
ExpansionQuestConfig::Load                                                                 |         21 |          28.8333 |           1.3730
ExpansionQuestConfig::OnSend                                                               |         21 |           0.4140 |           0.0197
ExpansionQuestConfig::ValidateQuestConfiguration                                           |         21 |           0.2264 |           0.0107
ExpansionQuestModule::CheckAndDeleteObjectSet                                              |          2 |           0.0773 |           0.0386
ExpansionQuestModule::CheckAndSpawnObjectSet                                               |          2 |           0.0094 |           0.0047
ExpansionQuestModule::CleanupPlayerQuests                                                  |          1 |           4.7695 |           4.7695
ExpansionQuestModule::GetObjectiveProgressFromQuestData                                    |          2 |           1.5223 |           0.7611
ExpansionQuestModule::InitClientQuests                                                     |          2 |          42.9500 |          21.4750
ExpansionQuestModule::InitClientQuests_AutoAndAchievementQuests                            |          2 |           2.3157 |           1.1578
ExpansionQuestModule::InitClientQuests_Groups                                              |          2 |           0.0115 |           0.0057
ExpansionQuestModule::InitClientQuests_NormalQuests                                        |          2 |          18.3373 |           9.1686
ExpansionQuestModule::InitQuestSystemClient                                                |          2 |          46.9954 |          23.4977
ExpansionQuestModule::LoadObjectSets                                                       |          1 |           0.0146 |           0.0146
ExpansionQuestModule::OnClientDisconnect                                                   |          1 |           5.0031 |           5.0031
ExpansionQuestModule::OnInit                                                               |          1 |           0.0148 |           0.0148
ExpansionQuestModule::OnInvokeConnect                                                      |          2 |           0.2834 |           0.1417
ExpansionQuestModule::OnMissionFinish                                                      |          1 |           0.2313 |           0.2313
ExpansionQuestModule::OnMissionLoaded                                                      |          1 |         122.1990 |         122.1990
ExpansionQuestModule::OnMissionStart                                                       |          1 |          99.2579 |          99.2579
ExpansionQuestModule::ProcessUpdateAndSync                                                 |          2 |           1.3911 |           0.6955
ExpansionQuestModule::RemoveClientMarkers                                                  |          2 |           0.0419 |           0.0209
ExpansionQuestModule::SendClientQuestData                                                  |          2 |           9.6997 |           4.8498
ExpansionQuestModule::ServerModuleInit                                                     |          1 |          97.6061 |          97.6061
ExpansionQuestModule::UpdateQuestForQuestPlayers                                           |          2 |           1.8164 |           0.9082
ExpansionQuestModule::UpdateQuestObjectiveData                                             |          2 |           0.8162 |           0.4081
ExpansionQuestNPCAIDenis::OnPlayerLoaded                                                   |          1 |           0.4880 |           0.4880
ExpansionQuestNPCAIElias::OnPlayerLoaded                                                   |          1 |           0.5617 |           0.5617
ExpansionQuestObjectiveActionEvent::AssignObjectiveOnClasses                               |          1 |           0.7508 |           0.7508
ExpansionQuestObjectiveActionEvent::CanComplete                                            |          1 |           0.0950 |           0.0950
ExpansionQuestObjectiveActionEvent::DeassignObjectiveOnClasses                             |          2 |           0.3700 |           0.1850
ExpansionQuestObjectiveActionEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0027 |           0.0027
ExpansionQuestObjectiveActionEvent::OnContinue                                             |          1 |           0.7074 |           0.7074
ExpansionQuestObjectiveActionEvent::OnObjectiveActionExecuted                              |         83 |           0.7349 |           0.0088
ExpansionQuestObjectiveActionEvent::RemoveObjectiveMarkers                                 |          1 |           0.2436 |           0.2436
ExpansionQuestObjectiveActionEvent::SetActionState                                         |          1 |           0.0351 |           0.0351
ExpansionQuestObjectiveActionEvent::SetExecutionCount                                      |          1 |           0.0314 |           0.0314
ExpansionQuestObjectiveData::OnRecieve                                                     |          4 |           0.0329 |           0.0082
ExpansionQuestObjectiveData::OnSend                                                        |         16 |           1.4580 |           0.0911
ExpansionQuestObjectiveTargetEvent::AssignObjectiveOnClasses                               |          1 |           0.1940 |           0.1940
ExpansionQuestObjectiveTargetEvent::CanComplete                                            |          1 |           0.0940 |           0.0940
ExpansionQuestObjectiveTargetEvent::DeassignObjectiveOnClasses                             |          2 |           0.6144 |           0.3072
ExpansionQuestObjectiveTargetEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0025 |           0.0025
ExpansionQuestObjectiveTargetEvent::RemoveObjectiveMarkers                                 |          1 |           0.3404 |           0.3404
ExpansionQuestObjectiveTargetEvent::SetCount                                               |          1 |           0.0717 |           0.0717
ExpansionQuestPersistentData::GetQuestObjectiveByQuestIDAndIndex                           |          2 |           0.0187 |           0.0093
ExpansionQuestPersistentData::OnRead                                                       |          1 |           1.1920 |           1.1920
ExpansionQuestPersistentData::OnWrite                                                      |          4 |          13.7917 |           3.4479
ExpansionQuestPersistentData::Save                                                         |          2 |          10.5173 |           5.2586
ExpansionQuestPersistentQuestData::OnRead                                                  |          4 |           0.6519 |           0.1629
ExpansionQuestPersistentQuestData::OnWrite                                                 |         16 |          10.4213 |           0.6513
ExpansionQuestPersistentServerData::Save                                                   |          1 |           0.5560 |           0.5560
ExpansionQuestSettings::OnLoad                                                             |          1 |           1.2328 |           1.2328
ExpansionRespawnHandlerModule::CheckResumeSpawnSelection                                   |          1 |           0.2287 |           0.2287
ExpansionRespawnHandlerModule::EndSpawnSelection                                           |          2 |           2.5114 |           1.2557
ExpansionRespawnHandlerModule::Exec_SelectSpawn                                            |          2 |           9.0810 |           4.5405
ExpansionRespawnHandlerModule::GetTerritoryList                                            |          2 |           0.1804 |           0.0902
ExpansionRespawnHandlerModule::Load                                                        |          1 |           0.2702 |           0.2702
ExpansionRespawnHandlerModule::OnInit                                                      |          1 |           0.0181 |           0.0181
ExpansionRespawnHandlerModule::OnInvokeConnect                                             |          2 |           0.0237 |           0.0118
ExpansionRespawnHandlerModule::OnMissionFinish                                             |          1 |           0.8224 |           0.8224
ExpansionRespawnHandlerModule::OnMissionStart                                              |          1 |           0.6779 |           0.6779
ExpansionRespawnHandlerModule::OnRPC                                                       |          2 |           9.9796 |           4.9898
ExpansionRespawnHandlerModule::ProcessCooldown                                             |          2 |           0.0115 |           0.0057
ExpansionRespawnHandlerModule::RPC_SelectSpawn                                             |          2 |           9.6015 |           4.8007
ExpansionRespawnHandlerModule::ResetItemWetness                                            |          2 |           0.1591 |           0.0795
ExpansionRespawnHandlerModule::Save                                                        |          4 |           3.3896 |           0.8474
ExpansionRespawnHandlerModule::StartSpawnSelection                                         |          2 |           3.3779 |           1.6889
ExpansionSettings::Init                                                                    |          1 |           0.0427 |           0.0427
ExpansionSettings::ServerInit                                                              |          1 |         522.5790 |         522.5790
ExpansionVodnik::EEInit                                                                    |          1 |           0.0819 |           0.0819
ExpansionWorldObjectsModule::LoadObjectsFile                                               |          1 |           2.3806 |           2.3806
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0107 |           0.0107
ExpansionWorldObjectsModule::OnInvokeConnect                                               |          2 |           0.0093 |           0.0046
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.2061 |           0.2061
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |        5507.7600 |        5507.7600
ExpansionWorldObjectsModule::OnRPC                                                         |          1 |           0.0083 |           0.0083
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0050 |           0.0050
ExpansionWorldObjectsModule::WriteRemovedObjects                                           |          2 |           0.0774 |           0.0387
Expansion_Landrover::EEInit                                                                |          1 |           0.1144 |           0.1144
Expansion_Master_FSM_0::Update                                                             |     995540 |       98521.6000 |           0.0989
Gerph_Zil130::EEInit                                                                       |          1 |           0.0340 |           0.0340
H4_UAZ452A_Medical::EEInit                                                                 |          1 |           0.0392 |           0.0392
H4_UAZ452A_Police::EEInit                                                                  |          1 |           0.0336 |           0.0336
KamazCovered::EEInit                                                                       |          1 |           0.0313 |           0.0313
KamazFuel::EEInit                                                                          |          1 |           0.0333 |           0.0333
Sedan_02_Grey::EEInit                                                                      |          1 |           0.0417 |           0.0417
SurvivorBase::OnPlayerLoaded                                                               |          2 |           1.7820 |           0.8910
ZombieBase::AssignQuestObjective                                                           |          1 |           0.0039 |           0.0039
ZombieBase::DeassignQuestObjective                                                         |          2 |           0.0337 |           0.0168
eAIBase::UpdateTargets                                                                     |     995558 |       15633.8000 |           0.0157
eAIBase::eAI_PrioritizeTargets                                                             |     203482 |         471.2410 |           0.0023
eAIBase::eAI_SetAccuracy                                                                   |          6 |           0.0846 |           0.0141
eAIBase::eAI_SetDamageMultiplier                                                           |          3 |           0.0200 |           0.0066
eAIBase::eAI_SetThreatDistanceLimit                                                        |          6 |           0.0386 |           0.0064
eAICommandMove::PreAnimUpdate                                                              |     663736 |            20934 |           0.0315
