NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionSettings::ServerInit                                                              |          1 |         488.6830 |         488.6830
ExpansionUh1h::EEInit                                                                      |          6 |           0.2464 |           0.0410
ExpansionUh1h::Expansion_EngineStart#1322819                                               |          2 |           0.0942 |           0.0471
ExpansionUtilityBoat::EEInit                                                               |          4 |           0.1436 |           0.0359
ExpansionVodnik::EEInit                                                                    |          1 |           0.0597 |           0.0597
ExpansionWorldObjectsModule::LoadObjectsFile                                               |          1 |           2.6393 |           2.6393
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0241 |           0.0241
ExpansionWorldObjectsModule::OnInvokeConnect                                               |          2 |           0.0067 |           0.0033
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.2224 |           0.2224
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |        5659.8400 |        5659.8400
ExpansionWorldObjectsModule::OnRPC                                                         |          1 |           0.0061 |           0.0061
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0055 |           0.0055
ExpansionWorldObjectsModule::WriteRemovedObjects                                           |          2 |           0.0107 |           0.0053
ExpansionZodiacBoat::EEInit                                                                |          3 |           0.1398 |           0.0466
Expansion_Fighting_FSM_0::Update                                                           |      17068 |        1836.5100 |           0.1075
Expansion_Landrover::EEInit                                                                |          2 |           0.0656 |           0.0328
Expansion_Master_FSM_0::Update                                                             |     481496 |       49144.3000 |           0.1020
Expansion_Reloading_FSM_0::Update                                                          |       1226 |          99.8507 |           0.0814
Gerph_Zil130_legacy::EEInit                                                                |          1 |           0.0316 |           0.0316
Kamaz::EEInit                                                                              |          1 |           0.0253 |           0.0253
KamazCovered::EEInit                                                                       |          1 |           0.0254 |           0.0254
M16A2_Base::Expansion_TryTurningOffAnyLightsOrNVG                                          |          1 |           0.0409 |           0.0409
M4A1_Base::Expansion_TryTurningOffAnyLightsOrNVG                                           |          1 |           0.0421 |           0.0421
Scout_Base::Expansion_TryTurningOffAnyLightsOrNVG                                          |          1 |           0.0449 |           0.0449
SurvivorBase::OnPlayerLoaded                                                               |          2 |           0.8802 |           0.4401
ZombieBase::AssignQuestObjective                                                           |          1 |           0.0034 |           0.0034
ZombieBase::DeassignQuestObjective                                                         |          2 |           0.0331 |           0.0165
eAIBase::GetMagazineInInventory                                                            |         14 |           1.1689 |           0.0834
eAIBase::UpdateTargets                                                                     |     481722 |        9093.4100 |           0.0188
eAIBase::eAI_PrioritizeTargets                                                             |      98266 |         487.5710 |           0.0049
eAIBase::eAI_SetAccuracy                                                                   |         15 |           0.3833 |           0.0255
eAIBase::eAI_SetDamageMultiplier                                                           |         12 |           0.1200 |           0.0100
eAIBase::eAI_SetThreatDistanceLimit                                                        |         15 |           0.1310 |           0.0087
eAICommandMove::PreAnimUpdate                                                              |     343984 |       14796.5000 |           0.0430
eAI_SurvivorF_Frida::OnPlayerLoaded                                                        |          1 |           0.9218 |           0.9218
eAI_SurvivorF_Irena::OnPlayerLoaded                                                        |          1 |           0.4481 |           0.4481
eAI_SurvivorF_Judy::OnPlayerLoaded                                                         |          1 |           1.0048 |           1.0048
eAI_SurvivorM_Denis::OnPlayerLoaded                                                        |          1 |           1.0066 |           1.0066
eAI_SurvivorM_Francis::OnPlayerLoaded                                                      |          1 |           0.5387 |           0.5387
eAI_SurvivorM_Kaito::OnPlayerLoaded                                                        |          1 |           0.5244 |           0.5244
eAI_SurvivorM_Peter::OnPlayerLoaded                                                        |          1 |           0.5033 |           0.5033
eAI_SurvivorM_Seth::OnPlayerLoaded                                                         |          1 |           0.9179 |           0.9179
eAI_SurvivorM_Taiki::OnPlayerLoaded                                                        |          1 |           0.4595 |           0.4595
