NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionQuestNPCAIDenis::OnPlayerLoaded                                                   |          1 |           0.4315 |           0.4315
ExpansionQuestNPCAIElias::OnPlayerLoaded                                                   |          1 |           0.5607 |           0.5607
ExpansionQuestObjectiveActionEvent::AssignObjectiveOnClasses                               |          2 |           0.4222 |           0.2111
ExpansionQuestObjectiveActionEvent::CanComplete                                            |          2 |           0.2075 |           0.1037
ExpansionQuestObjectiveActionEvent::DeassignObjectiveOnClasses                             |          4 |           1.1088 |           0.2772
ExpansionQuestObjectiveActionEvent::ExpansionQuestObjectiveEventBase                       |          2 |           0.0050 |           0.0025
ExpansionQuestObjectiveActionEvent::OnContinue                                             |          2 |           1.1626 |           0.5813
ExpansionQuestObjectiveActionEvent::OnObjectiveActionExecuted                              |         22 |           0.1786 |           0.0081
ExpansionQuestObjectiveActionEvent::RemoveObjectiveMarkers                                 |          2 |           0.2915 |           0.1457
ExpansionQuestObjectiveActionEvent::SetActionState                                         |          2 |           0.0721 |           0.0360
ExpansionQuestObjectiveActionEvent::SetExecutionCount                                      |          2 |           0.0674 |           0.0337
ExpansionQuestObjectiveData::OnRecieve                                                     |          8 |           0.0835 |           0.0104
ExpansionQuestObjectiveData::OnSend                                                        |         32 |           4.4600 |           0.1393
ExpansionQuestObjectiveTargetEvent::AssignObjectiveOnClasses                               |          3 |           0.5726 |           0.1908
ExpansionQuestObjectiveTargetEvent::CanComplete                                            |          3 |           0.2872 |           0.0957
ExpansionQuestObjectiveTargetEvent::DeassignObjectiveOnClasses                             |          6 |           1.3183 |           0.2197
ExpansionQuestObjectiveTargetEvent::ExpansionQuestObjectiveEventBase                       |          3 |           0.0069 |           0.0023
ExpansionQuestObjectiveTargetEvent::RemoveObjectiveMarkers                                 |          3 |           0.4679 |           0.1559
ExpansionQuestObjectiveTargetEvent::SetCount                                               |          3 |           0.1067 |           0.0355
ExpansionQuestPersistentData::GetQuestObjectiveByQuestIDAndIndex                           |          5 |           0.0417 |           0.0083
ExpansionQuestPersistentData::OnRead                                                       |          2 |           3.3704 |           1.6852
ExpansionQuestPersistentData::OnWrite                                                      |          8 |          23.1732 |           2.8966
ExpansionQuestPersistentData::Save                                                         |          4 |          21.0519 |           5.2629
ExpansionQuestPersistentQuestData::OnRead                                                  |          8 |           1.9042 |           0.2380
ExpansionQuestPersistentQuestData::OnWrite                                                 |         32 |          14.6236 |           0.4569
ExpansionQuestPersistentServerData::Save                                                   |          1 |           0.5231 |           0.5231
ExpansionQuestSettings::OnLoad                                                             |          1 |           1.0478 |           1.0478
ExpansionRespawnHandlerModule::CheckResumeSpawnSelection                                   |          2 |           0.0262 |           0.0131
ExpansionRespawnHandlerModule::EndSpawnSelection                                           |          2 |           5.2316 |           2.6158
ExpansionRespawnHandlerModule::Exec_SelectSpawn                                            |          2 |           8.0427 |           4.0213
ExpansionRespawnHandlerModule::GetTerritoryList                                            |          2 |           0.0238 |           0.0119
ExpansionRespawnHandlerModule::Load                                                        |          1 |           0.3102 |           0.3102
ExpansionRespawnHandlerModule::OnInit                                                      |          1 |           0.0195 |           0.0195
ExpansionRespawnHandlerModule::OnInvokeConnect                                             |          4 |           0.0302 |           0.0075
ExpansionRespawnHandlerModule::OnMissionFinish                                             |          1 |           0.8069 |           0.8069
ExpansionRespawnHandlerModule::OnMissionStart                                              |          1 |           0.7074 |           0.7074
ExpansionRespawnHandlerModule::OnRPC                                                       |          2 |           8.9192 |           4.4596
ExpansionRespawnHandlerModule::ProcessCooldown                                             |          2 |           0.0119 |           0.0059
ExpansionRespawnHandlerModule::RPC_SelectSpawn                                             |          2 |           8.4721 |           4.2360
ExpansionRespawnHandlerModule::ResetItemWetness                                            |          2 |           0.0616 |           0.0308
ExpansionRespawnHandlerModule::Save                                                        |          5 |           6.7324 |           1.3464
ExpansionRespawnHandlerModule::StartSpawnSelection                                         |          2 |           2.4283 |           1.2141
ExpansionSettings::Init                                                                    |          1 |           0.0209 |           0.0209
ExpansionSettings::ServerInit                                                              |          1 |         493.3060 |         493.3060
ExpansionUh1h::EEInit                                                                      |          7 |           0.3671 |           0.0524
ExpansionUh1h::Expansion_EngineStart#1322819                                               |          1 |           0.0593 |           0.0593
ExpansionUtilityBoat::EEInit                                                               |          1 |           0.0492 |           0.0492
ExpansionVodnik::EEInit                                                                    |          1 |           0.0369 |           0.0369
ExpansionWorldObjectsModule::LoadObjectsFile                                               |          1 |           2.3224 |           2.3224
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0109 |           0.0109
ExpansionWorldObjectsModule::OnInvokeConnect                                               |          4 |           0.0188 |           0.0047
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.1900 |           0.1900
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |             5283 |             5283
ExpansionWorldObjectsModule::OnRPC                                                         |          2 |           0.0111 |           0.0055
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0059 |           0.0059
ExpansionWorldObjectsModule::WriteRemovedObjects                                           |          4 |           0.0438 |           0.0109
ExpansionZodiacBoat::EEInit                                                                |          1 |           0.0412 |           0.0412
Expansion_Landrover::EEInit                                                                |          2 |           0.0593 |           0.0296
Expansion_Master_FSM_0::Update                                                             |     124998 |       13648.3000 |           0.1091
Land_Lighthouse::Land_Lighthouse                                                           |          3 |           0.0105 |           0.0035
Land_Lighthouse::OnSettingsUpdated                                                         |          2 |           0.0160 |           0.0080
Land_Lighthouse::~Land_Lighthouse                                                          |          3 |           0.0116 |           0.0038
SurvivorBase::OnPlayerLoaded                                                               |          6 |           3.3127 |           0.5521
ZombieBase::AssignQuestObjective                                                           |          3 |           0.0107 |           0.0035
ZombieBase::DeassignQuestObjective                                                         |          6 |           0.0201 |           0.0033
eAIBase::UpdateTargets                                                                     |     125016 |        1861.1000 |           0.0148
eAIBase::eAI_PrioritizeTargets                                                             |      25530 |          69.9228 |           0.0027
eAIBase::eAI_SetAccuracy                                                                   |          6 |           0.0889 |           0.0148
eAIBase::eAI_SetDamageMultiplier                                                           |          3 |           0.0219 |           0.0073
eAIBase::eAI_SetThreatDistanceLimit                                                        |          6 |           0.0412 |           0.0068
eAICommandMove::PreAnimUpdate                                                              |      83370 |        2862.3800 |           0.0343
