NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionQuestObjectiveActionEvent::AssignObjectiveOnClasses                               |          1 |           0.3044 |           0.3044
ExpansionQuestObjectiveActionEvent::CanComplete                                            |          1 |           0.1202 |           0.1202
ExpansionQuestObjectiveActionEvent::DeassignObjectiveOnClasses                             |          2 |           0.9850 |           0.4925
ExpansionQuestObjectiveActionEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0029 |           0.0029
ExpansionQuestObjectiveActionEvent::OnContinue                                             |          1 |           0.7152 |           0.7152
ExpansionQuestObjectiveActionEvent::OnObjectiveActionExecuted                              |         13 |           0.1290 |           0.0099
ExpansionQuestObjectiveActionEvent::RemoveObjectiveMarkers                                 |          1 |           0.3534 |           0.3534
ExpansionQuestObjectiveActionEvent::SetActionState                                         |          1 |           0.0581 |           0.0581
ExpansionQuestObjectiveActionEvent::SetExecutionCount                                      |          1 |           0.1322 |           0.1322
ExpansionQuestObjectiveData::OnRecieve                                                     |          4 |           0.0329 |           0.0082
ExpansionQuestObjectiveData::OnSend                                                        |          8 |           1.5520 |           0.1940
ExpansionQuestObjectiveTargetEvent::AssignObjectiveOnClasses                               |          1 |           0.2715 |           0.2715
ExpansionQuestObjectiveTargetEvent::CanComplete                                            |          1 |           0.1215 |           0.1215
ExpansionQuestObjectiveTargetEvent::DeassignObjectiveOnClasses                             |          2 |           0.6605 |           0.3302
ExpansionQuestObjectiveTargetEvent::ExpansionQuestObjectiveEventBase                       |          1 |           0.0027 |           0.0027
ExpansionQuestObjectiveTargetEvent::RemoveObjectiveMarkers                                 |          1 |           0.3803 |           0.3803
ExpansionQuestObjectiveTargetEvent::SetCount                                               |          1 |           0.0453 |           0.0453
ExpansionQuestPersistentData::GetQuestObjectiveByQuestIDAndIndex                           |          2 |           0.0178 |           0.0089
ExpansionQuestPersistentData::OnRead                                                       |          1 |           2.2253 |           2.2253
ExpansionQuestPersistentData::OnWrite                                                      |          2 |           8.9461 |           4.4730
ExpansionQuestPersistentData::Save                                                         |          1 |           7.3632 |           7.3632
ExpansionQuestPersistentQuestData::OnRead                                                  |          4 |           1.1524 |           0.2881
ExpansionQuestPersistentQuestData::OnWrite                                                 |          8 |           6.0659 |           0.7582
ExpansionQuestPersistentServerData::Save                                                   |          1 |           0.7286 |           0.7286
ExpansionQuestSettings::OnLoad                                                             |          1 |           2.7605 |           2.7605
ExpansionRespawnHandlerModule::CheckResumeSpawnSelection                                   |          1 |           0.0141 |           0.0141
ExpansionRespawnHandlerModule::Load                                                        |          1 |           0.3169 |           0.3169
ExpansionRespawnHandlerModule::OnInit                                                      |          1 |           0.0192 |           0.0192
ExpansionRespawnHandlerModule::OnInvokeConnect                                             |          1 |           0.0075 |           0.0075
ExpansionRespawnHandlerModule::OnMissionFinish                                             |          1 |           0.8287 |           0.8287
ExpansionRespawnHandlerModule::OnMissionStart                                              |          1 |           0.8128 |           0.8128
ExpansionRespawnHandlerModule::Save                                                        |          1 |           0.6118 |           0.6118
ExpansionSettings::Init                                                                    |          1 |           0.0221 |           0.0221
ExpansionSettings::ServerInit                                                              |          1 |         793.1900 |         793.1900
ExpansionUAZCargoRoofless::EEInit                                                          |          1 |           0.2124 |           0.2124
ExpansionWorldObjectsModule::LoadObjectsFile                                               |          1 |           3.8862 |           3.8862
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0132 |           0.0132
ExpansionWorldObjectsModule::OnInvokeConnect                                               |          1 |           0.0043 |           0.0043
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.2378 |           0.2378
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |        6468.9100 |        6468.9100
ExpansionWorldObjectsModule::OnRPC                                                         |          1 |           0.0090 |           0.0090
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0066 |           0.0066
ExpansionWorldObjectsModule::WriteRemovedObjects                                           |          1 |           0.0047 |           0.0047
Expansion_Master_FSM_0::Update                                                             |     250368 |       27810.3000 |           0.1110
SurvivorBase::OnPlayerLoaded                                                               |          1 |           0.6489 |           0.6489
ZombieBase::AssignQuestObjective                                                           |          1 |           0.0052 |           0.0052
ZombieBase::DeassignQuestObjective                                                         |          2 |           0.0080 |           0.0040
eAIBase::UpdateTargets                                                                     |     250386 |        3626.7100 |           0.0144
eAIBase::eAI_PrioritizeTargets                                                             |      51238 |         133.2500 |           0.0026
eAIBase::eAI_SetAccuracy                                                                   |          6 |           0.1045 |           0.0174
eAIBase::eAI_SetDamageMultiplier                                                           |          3 |           0.0419 |           0.0139
eAIBase::eAI_SetThreatDistanceLimit                                                        |          6 |           0.0881 |           0.0146
eAICommandMove::PreAnimUpdate                                                              |     166948 |        5779.9200 |           0.0346
