NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ActionBase::AssignQuestObjective                                                           |          2 |           0.0092 |           0.0046
ActionBase::DeassignQuestObjective                                                         |          4 |           0.0159 |           0.0039
CivilianSedan::EEInit                                                                      |          1 |           0.0439 |           0.0439
ExpansionEntityStorageModule::OnMissionStart                                               |          1 |           0.0900 |           0.0900
ExpansionGarageModule::LoadGarageData                                                      |          1 |           0.2633 |           0.2633
ExpansionGlobalChatModule::ExpansionGlobalChatModule                                       |          1 |           0.3632 |           0.3632
ExpansionHardlineModule::OnClientDisconnect                                                |          2 |           0.0710 |           0.0355
ExpansionHardlineModule::OnClientPrepare                                                   |          3 |           0.0348 |           0.0116
ExpansionHardlineModule::OnInvokeConnect                                                   |          3 |           0.2014 |           0.0671
ExpansionItemBaseModule::OnMissionStart                                                    |          1 |           0.2609 |           0.2609
ExpansionMarketCategory::GetGlobalItem                                                     |       1400 |           1.8114 |           0.0012
ExpansionMarketModule::StartTrading                                                        |          2 |           0.2231 |           0.1115
ExpansionMissionModule::OnMissionLoaded                                                    |          1 |          10.6972 |          10.6972
ExpansionMissionModule::StartNewMissions                                                   |          1 |           0.0038 |           0.0038
ExpansionP2PMarketModule::CheckListingsTimes                                               |         63 |           3.1234 |           0.0495
ExpansionP2PMarketModule::ExpansionP2PMarketModule                                         |          1 |           0.0026 |           0.0026
ExpansionP2PMarketModule::LoadP2PMarketServerData                                          |          1 |           2.2086 |           2.2086
ExpansionP2PMarketModule::LoadP2PMarketTraderData                                          |          1 |           1.5652 |           1.5652
ExpansionP2PMarketModule::OnInit                                                           |          1 |           0.0084 |           0.0084
ExpansionP2PMarketModule::OnInvokeConnect                                                  |          3 |           0.0252 |           0.0084
ExpansionP2PMarketModule::OnMissionLoaded                                                  |          1 |         430.4710 |         430.4710
ExpansionP2PMarketModule::OnMissionStart                                                   |          1 |           2.6566 |           2.6566
ExpansionP2PMarketModule::ServerModuleInit                                                 |          1 |         430.1660 |         430.1660
ExpansionP2PTraderAIIrena::OnPlayerLoaded                                                  |          1 |           0.4777 |           0.4777
ExpansionPathHandler::OnUpdate                                                             |     708378 |       17042.2000 |           0.0240
ExpansionPersonalStorageModule::LoadPersonalStorageServerConfig                            |          1 |           3.3338 |           3.3338
ExpansionQuest::CreateObjectivesFromConfig                                                 |          4 |           1.0254 |           0.2563
ExpansionQuest::ExpansionQuest                                                             |          4 |           0.0223 |           0.0055
ExpansionQuest::Finalize                                                                   |          4 |           2.2860 |           0.5715
ExpansionQuest::OnQuestCleanup                                                             |          4 |           7.9765 |           1.9941
ExpansionQuest::OnQuestContinue                                                            |          4 |           9.5565 |           2.3891
ExpansionQuest::QuestCompletionCheck                                                       |          4 |           1.2361 |           0.3090
ExpansionQuest::RemoveQuestMarkers                                                         |          4 |           0.0493 |           0.0123
ExpansionQuest::SetCurrentObjectiveIndex                                                   |          4 |           0.1341 |           0.0335
ExpansionQuest::SetPlayerUID                                                               |          4 |           0.2422 |           0.0605
ExpansionQuest::SetQuestState                                                              |          4 |           0.2107 |           0.0526
ExpansionQuest::UpdateQuest                                                                |          4 |           5.0883 |           1.2720
ExpansionQuestConfig::Load                                                                 |         21 |          29.5999 |           1.4095
ExpansionQuestConfig::OnSend                                                               |         42 |           0.7750 |           0.0184
ExpansionQuestConfig::ValidateQuestConfiguration                                           |         21 |           0.2324 |           0.0110
ExpansionQuestModule::CheckAndDeleteObjectSet                                              |          4 |           0.0793 |           0.0198
ExpansionQuestModule::CheckAndSpawnObjectSet                                               |          4 |           0.0177 |           0.0044
ExpansionQuestModule::CleanupPlayerQuests                                                  |          2 |          10.2677 |           5.1338
ExpansionQuestModule::GetObjectiveProgressFromQuestData                                    |          4 |           2.5366 |           0.6341
ExpansionQuestModule::InitClientQuests                                                     |          3 |          55.6002 |          18.5334
ExpansionQuestModule::InitClientQuests_AutoAndAchievementQuests                            |          3 |           2.1154 |           0.7051
ExpansionQuestModule::InitClientQuests_Groups                                              |          3 |           0.0166 |           0.0055
ExpansionQuestModule::InitClientQuests_NormalQuests                                        |          3 |          24.3476 |           8.1158
ExpansionQuestModule::InitQuestSystemClient                                                |          3 |          62.3976 |          20.7992
ExpansionQuestModule::LoadObjectSets                                                       |          1 |           0.0152 |           0.0152
ExpansionQuestModule::OnClientDisconnect                                                   |          2 |          11.2462 |           5.6231
ExpansionQuestModule::OnInit                                                               |          1 |           0.0153 |           0.0153
ExpansionQuestModule::OnInvokeConnect                                                      |          3 |           0.1742 |           0.0580
ExpansionQuestModule::OnMissionFinish                                                      |          1 |           0.0626 |           0.0626
ExpansionQuestModule::OnMissionLoaded                                                      |          1 |         121.3640 |         121.3640
ExpansionQuestModule::OnMissionStart                                                       |          1 |         104.6530 |         104.6530
ExpansionQuestModule::ProcessUpdateAndSync                                                 |          4 |           3.6588 |           0.9147
ExpansionQuestModule::RemoveClientMarkers                                                  |          2 |           0.0346 |           0.0173
ExpansionQuestModule::SendClientQuestData                                                  |          3 |          11.9103 |           3.9701
ExpansionQuestModule::ServerModuleInit                                                     |          1 |         102.9270 |         102.9270
ExpansionQuestModule::UpdateQuestForQuestPlayers                                           |          4 |           4.3550 |           1.0887
ExpansionQuestModule::UpdateQuestObjectiveData                                             |          4 |           2.6557 |           0.6639
ExpansionQuestNPCAIDenis::OnPlayerLoaded                                                   |          1 |           0.3719 |           0.3719
ExpansionQuestNPCAIElias::OnPlayerLoaded                                                   |          1 |           0.3553 |           0.3553
