NAME ------------------------------------------------------------------------------------- | ---- CALLS | -- TOTAL TIME MS | ---- AVG TIME MS
ExpansionQuestModule::Exec_DeferredSendClientQuestData                                     |          1 |           3.5084 |           3.5084
ExpansionQuestModule::OnInit                                                               |          1 |           0.0161 |           0.0161
ExpansionQuestModule::OnMissionFinish                                                      |          1 |           0.0042 |           0.0042
ExpansionQuestModule::OnMissionLoaded                                                      |          1 |           0.0053 |           0.0053
ExpansionQuestModule::OnMissionStart                                                       |          1 |           0.0034 |           0.0034
ExpansionQuestModule::OnRPC                                                                |          1 |           3.3381 |           3.3381
ExpansionQuestModule::QuestDisplayConditions                                               |          4 |           1.2771 |           0.3192
ExpansionQuestModule::RPC_SendClientQuestData                                              |          1 |           3.1753 |           3.1753
ExpansionQuestModule::UpdateQuestNPCIndicators                                             |          1 |           3.1205 |           3.1205
ExpansionQuestObjectiveData::OnRecieve                                                     |          4 |           0.0320 |           0.0080
ExpansionQuestPersistentData::OnRead                                                       |          1 |           1.5604 |           1.5604
ExpansionQuestPersistentQuestData::OnRead                                                  |          4 |           0.8945 |           0.2236
ExpansionRespawnHandlerModule::OnInit                                                      |          1 |           0.0217 |           0.0217
ExpansionRespawnHandlerModule::OnMissionFinish                                             |          1 |           0.0113 |           0.0113
ExpansionRespawnHandlerModule::OnMissionStart                                              |          1 |           0.0034 |           0.0034
ExpansionSettings::GameInit                                                                |          1 |          70.6985 |          70.6985
ExpansionSettings::Init                                                                    |          1 |           0.0201 |           0.0201
ExpansionSettings::Receive                                                                 |         23 |          56.4735 |           2.4553
ExpansionVodnik::EEInit                                                                    |          2 |           0.0311 |           0.0155
ExpansionWorldObjectsModule::OnInit                                                        |          1 |           0.0117 |           0.0117
ExpansionWorldObjectsModule::OnMissionFinish                                               |          1 |           0.3874 |           0.3874
ExpansionWorldObjectsModule::OnMissionStart                                                |          1 |           0.0046 |           0.0046
ExpansionWorldObjectsModule::OnRPC                                                         |          1 |           0.0072 |           0.0072
ExpansionWorldObjectsModule::RPC_RemoveObjects                                             |          1 |           0.0030 |           0.0030
ExpansionWorldObjectsModule::RestoreRemovedObjects                                         |          1 |           0.0206 |           0.0206
Expansion_Landrover::EEInit                                                                |          5 |           0.0738 |           0.0147
Gerph_Zil130_legacy::EEInit                                                                |          2 |           0.0278 |           0.0139
H4_UAZ452A_Blue::EEInit                                                                    |          1 |           0.0152 |           0.0152
H4_UAZ452A_Green::EEInit                                                                   |          1 |           0.0138 |           0.0138
H4_UAZ452A_Medical::EEInit                                                                 |          1 |           0.0147 |           0.0147
H4_UAZ452A_Police::EEInit                                                                  |          2 |           0.0309 |           0.0154
H4_UAZ452A_White::EEInit                                                                   |          1 |           0.0128 |           0.0128
Hatchback_02::EEInit                                                                       |          8 |           0.1184 |           0.0148
Hatchback_02_Black::EEInit                                                                 |          3 |           0.0460 |           0.0153
Hatchback_02_Blue::EEInit                                                                  |          5 |           0.0904 |           0.0180
Kamaz::EEInit                                                                              |         24 |           0.4364 |           0.0181
KamazCovered::EEInit                                                                       |         13 |           0.3673 |           0.0282
KamazEmpty::EEInit                                                                         |          4 |           0.0586 |           0.0146
KamazFuel::EEInit                                                                          |         27 |           0.4376 |           0.0162
Land_Lighthouse::Land_Lighthouse                                                           |          5 |           0.0604 |           0.0120
Land_Lighthouse::OnEnable                                                                  |          5 |           0.4920 |           0.0984
Land_Lighthouse::OnSettingsUpdated                                                         |          5 |           1.6513 |           0.3302
Land_Lighthouse::~Land_Lighthouse                                                          |          3 |           0.0295 |           0.0098
MissionGameplay::CreateScriptedMenu                                                        |          4 |         176.5030 |          44.1258
MissionGameplay::InitExpansionChat                                                         |          1 |           0.4954 |           0.4954
MissionGameplay::InitExpansionQuestHud                                                     |          1 |           0.9445 |           0.9445
MissionGameplay::SwitchChatChannelToDirect                                                 |          1 |           0.0060 |           0.0060
OffroadHatchback::EEInit                                                                   |          2 |           0.0322 |           0.0161
OffroadHatchback_Blue::EEInit                                                              |          3 |           0.0462 |           0.0154
OffroadHatchback_White::EEInit                                                             |          3 |           0.0480 |           0.0160
Offroad_02::EEInit                                                                         |          1 |           0.0189 |           0.0189
Sedan_02::EEInit                                                                           |          2 |           0.0342 |           0.0171
Sedan_02_Grey::EEInit                                                                      |          1 |           0.0156 |           0.0156
Sedan_02_Red::EEInit                                                                       |          1 |           0.0166 |           0.0166
SurvivorBase::OnPlayerLoaded                                                               |          1 |           0.5391 |           0.5391
Truck_01_Covered::EEInit                                                                   |          1 |           0.0156 |           0.0156
Truck_01_Covered_Blue::EEInit                                                              |          1 |           0.0155 |           0.0155
Truck_01_Covered_Orange::EEInit                                                            |          1 |           0.0136 |           0.0136
